condition	seed	task_index	task	export_path	source	initial_unique	generated_unique_novel	seed_duplicate_rows	selected_top_n	valid_selected
random-matrix	0	19	Scaffold_hop	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_0/task_19_Scaffold_hop/compare_GuacaMol_20260824_154423/runs/spectralmol/seed_0/case_GuacaMol_20260824_154425/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_44_38/2026_08_24_evolution_ga_Scaffold_hop/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	0	1	Troglitazone_rediscovery	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_0/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260824_154239/runs/spectralmol/seed_0/case_GuacaMol_20260824_154241/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_42_52/2026_08_24_evolution_ga_Troglitazone_rediscovery/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	0	2	Thiothixene_rediscovery	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_0/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260824_154234/runs/spectralmol/seed_0/case_GuacaMol_20260824_154234/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_42_37/2026_08_24_evolution_ga_Thiothixene_rediscovery/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	0	3	Aripiprazole_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_0/task_3_Aripiprazole_similarity/compare_GuacaMol_20260824_154251/runs/spectralmol/seed_0/case_GuacaMol_20260824_154253/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_43_05/2026_08_24_evolution_ga_Aripiprazole_similarity/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	0	4	Albuterol_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_0/task_4_Albuterol_similarity/compare_GuacaMol_20260824_154247/runs/spectralmol/seed_0/case_GuacaMol_20260824_154248/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_42_50/2026_08_24_evolution_ga_Albuterol_similarity/generator_top_molecules.csv	generator-top	256	195	5	100	100
random-matrix	0	5	Mestranol_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_0/task_5_Mestranol_similarity/compare_GuacaMol_20260824_154255/runs/spectralmol/seed_0/case_GuacaMol_20260824_154258/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_43_10/2026_08_24_evolution_ga_Mestranol_similarity/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	0	6	C11H24	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_0/task_6_C11H24/compare_GuacaMol_20260824_154253/runs/spectralmol/seed_0/case_GuacaMol_20260824_154254/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_42_56/2026_08_24_evolution_ga_C11H24/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	0	7	C9H10N2O2PF2Cl	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_0/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260824_154256/runs/spectralmol/seed_0/case_GuacaMol_20260824_154256/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_42_59/2026_08_24_evolution_ga_C9H10N2O2PF2Cl/generator_top_molecules.csv	generator-top	256	199	1	100	100
random-matrix	0	8	Median_molecules_1	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_0/task_8_Median_molecules_1/compare_GuacaMol_20260824_154307/runs/spectralmol/seed_0/case_GuacaMol_20260824_154309/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_43_20/2026_08_24_evolution_ga_Median_molecules_1/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	0	9	Median_molecules_2	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_0/task_9_Median_molecules_2/compare_GuacaMol_20260824_154312/runs/spectralmol/seed_0/case_GuacaMol_20260824_154314/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_43_25/2026_08_24_evolution_ga_Median_molecules_2/generator_top_molecules.csv	generator-top	256	131	69	100	100
random-matrix	1	0	Celecoxib_rediscovery	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260824_154429/runs/spectralmol/seed_1/case_GuacaMol_20260824_154430/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_44_32/2026_08_24_evolution_ga_Celecoxib_rediscovery/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	1	10	Osimertinib_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_10_Osimertinib_MPO/compare_GuacaMol_20260824_154511/runs/spectralmol/seed_1/case_GuacaMol_20260824_154512/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_45_14/2026_08_24_evolution_ga_Osimertinib_MPO/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	1	11	Fexofenadine_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_11_Fexofenadine_MPO/compare_GuacaMol_20260824_154515/runs/spectralmol/seed_1/case_GuacaMol_20260824_154518/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_45_28/2026_08_24_evolution_ga_Fexofenadine_MPO/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	1	12	Ranolazine_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_12_Ranolazine_MPO/compare_GuacaMol_20260824_154515/runs/spectralmol/seed_1/case_GuacaMol_20260824_154516/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_45_22/2026_08_24_evolution_ga_Ranolazine_MPO/generator_top_molecules.csv	generator-top	256	94	106	94	94
random-matrix	1	13	Perindopril_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_13_Perindopril_MPO/compare_GuacaMol_20260824_154523/runs/spectralmol/seed_1/case_GuacaMol_20260824_154525/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_45_37/2026_08_24_evolution_ga_Perindopril_MPO/generator_top_molecules.csv	generator-top	256	70	130	70	70
random-matrix	1	14	Amlodipine_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_14_Amlodipine_MPO/compare_GuacaMol_20260824_154520/runs/spectralmol/seed_1/case_GuacaMol_20260824_154520/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_45_23/2026_08_24_evolution_ga_Amlodipine_MPO/generator_top_molecules.csv	generator-top	256	198	2	100	100
random-matrix	1	15	Sitagliptin_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_15_Sitagliptin_MPO/compare_GuacaMol_20260824_154525/runs/spectralmol/seed_1/case_GuacaMol_20260824_154527/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_45_38/2026_08_24_evolution_ga_Sitagliptin_MPO/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	1	16	Zaleplon_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_16_Zaleplon_MPO/compare_GuacaMol_20260824_154537/runs/spectralmol/seed_1/case_GuacaMol_20260824_154539/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_45_51/2026_08_24_evolution_ga_Zaleplon_MPO/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	1	17	Valsartan_smarts	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_17_Valsartan_smarts/compare_GuacaMol_20260824_154532/runs/spectralmol/seed_1/case_GuacaMol_20260824_154533/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_45_35/2026_08_24_evolution_ga_Valsartan_smarts/generator_top_molecules.csv	generator-top	256	147	53	100	100
random-matrix	1	18	Deco_hop	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_18_Deco_hop/compare_GuacaMol_20260824_154550/runs/spectralmol/seed_1/case_GuacaMol_20260824_154552/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_46_03/2026_08_24_evolution_ga_Deco_hop/generator_top_molecules.csv	generator-top	256	70	130	70	70
random-matrix	1	19	Scaffold_hop	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_19_Scaffold_hop/compare_GuacaMol_20260824_154602/runs/spectralmol/seed_1/case_GuacaMol_20260824_154603/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_46_05/2026_08_24_evolution_ga_Scaffold_hop/generator_top_molecules.csv	generator-top	256	140	60	100	100
random-matrix	1	1	Troglitazone_rediscovery	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260824_154438/runs/spectralmol/seed_1/case_GuacaMol_20260824_154438/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_44_41/2026_08_24_evolution_ga_Troglitazone_rediscovery/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	1	2	Thiothixene_rediscovery	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260824_154449/runs/spectralmol/seed_1/case_GuacaMol_20260824_154451/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_45_02/2026_08_24_evolution_ga_Thiothixene_rediscovery/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	1	3	Aripiprazole_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_3_Aripiprazole_similarity/compare_GuacaMol_20260824_154444/runs/spectralmol/seed_1/case_GuacaMol_20260824_154444/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_44_47/2026_08_24_evolution_ga_Aripiprazole_similarity/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	1	4	Albuterol_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_4_Albuterol_similarity/compare_GuacaMol_20260824_154454/runs/spectralmol/seed_1/case_GuacaMol_20260824_154455/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_44_57/2026_08_24_evolution_ga_Albuterol_similarity/generator_top_molecules.csv	generator-top	256	198	2	100	100
random-matrix	1	5	Mestranol_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_5_Mestranol_similarity/compare_GuacaMol_20260824_154500/runs/spectralmol/seed_1/case_GuacaMol_20260824_154504/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_45_19/2026_08_24_evolution_ga_Mestranol_similarity/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	1	6	C11H24	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_6_C11H24/compare_GuacaMol_20260824_154454/runs/spectralmol/seed_1/case_GuacaMol_20260824_154455/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_44_58/2026_08_24_evolution_ga_C11H24/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	1	7	C9H10N2O2PF2Cl	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260824_154456/runs/spectralmol/seed_1/case_GuacaMol_20260824_154456/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_44_59/2026_08_24_evolution_ga_C9H10N2O2PF2Cl/generator_top_molecules.csv	generator-top	256	199	1	100	100
random-matrix	1	8	Median_molecules_1	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_8_Median_molecules_1/compare_GuacaMol_20260824_154513/runs/spectralmol/seed_1/case_GuacaMol_20260824_154515/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_45_27/2026_08_24_evolution_ga_Median_molecules_1/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	1	9	Median_molecules_2	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_9_Median_molecules_2/compare_GuacaMol_20260824_154512/runs/spectralmol/seed_1/case_GuacaMol_20260824_154514/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_45_24/2026_08_24_evolution_ga_Median_molecules_2/generator_top_molecules.csv	generator-top	256	140	60	100	100
random-matrix	2	0	Celecoxib_rediscovery	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260824_154602/runs/spectralmol/seed_2/case_GuacaMol_20260824_154603/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_46_05/2026_08_24_evolution_ga_Celecoxib_rediscovery/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	2	10	Osimertinib_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_10_Osimertinib_MPO/compare_GuacaMol_20260824_154625/runs/spectralmol/seed_2/case_GuacaMol_20260824_154628/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_46_39/2026_08_24_evolution_ga_Osimertinib_MPO/generator_top_molecules.csv	generator-top	256	102	98	100	100
random-matrix	2	11	Fexofenadine_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_11_Fexofenadine_MPO/compare_GuacaMol_20260824_154658/runs/spectralmol/seed_2/case_GuacaMol_20260824_154700/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_47_12/2026_08_24_evolution_ga_Fexofenadine_MPO/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	2	12	Ranolazine_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_12_Ranolazine_MPO/compare_GuacaMol_20260824_154706/runs/spectralmol/seed_2/case_GuacaMol_20260824_154708/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_47_20/2026_08_24_evolution_ga_Ranolazine_MPO/generator_top_molecules.csv	generator-top	256	42	158	42	42
random-matrix	2	13	Perindopril_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_13_Perindopril_MPO/compare_GuacaMol_20260824_154738/runs/spectralmol/seed_2/case_GuacaMol_20260824_154740/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_47_53/2026_08_24_evolution_ga_Perindopril_MPO/generator_top_molecules.csv	generator-top	256	56	144	56	56
random-matrix	2	14	Amlodipine_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_14_Amlodipine_MPO/compare_GuacaMol_20260824_154732/runs/spectralmol/seed_2/case_GuacaMol_20260824_154733/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_47_35/2026_08_24_evolution_ga_Amlodipine_MPO/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	2	15	Sitagliptin_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_15_Sitagliptin_MPO/compare_GuacaMol_20260824_154742/runs/spectralmol/seed_2/case_GuacaMol_20260824_154743/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_47_45/2026_08_24_evolution_ga_Sitagliptin_MPO/generator_top_molecules.csv	generator-top	256	199	1	100	100
random-matrix	2	16	Zaleplon_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_16_Zaleplon_MPO/compare_GuacaMol_20260824_154750/runs/spectralmol/seed_2/case_GuacaMol_20260824_154752/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_48_04/2026_08_24_evolution_ga_Zaleplon_MPO/generator_top_molecules.csv	generator-top	256	183	17	100	100
random-matrix	2	17	Valsartan_smarts	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_17_Valsartan_smarts/compare_GuacaMol_20260824_154747/runs/spectralmol/seed_2/case_GuacaMol_20260824_154747/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_47_50/2026_08_24_evolution_ga_Valsartan_smarts/generator_top_molecules.csv	generator-top	256	185	15	100	100
random-matrix	2	18	Deco_hop	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_18_Deco_hop/compare_GuacaMol_20260824_154747/runs/spectralmol/seed_2/case_GuacaMol_20260824_154748/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_47_50/2026_08_24_evolution_ga_Deco_hop/generator_top_molecules.csv	generator-top	256	78	122	78	78
random-matrix	2	19	Scaffold_hop	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_19_Scaffold_hop/compare_GuacaMol_20260824_154747/runs/spectralmol/seed_2/case_GuacaMol_20260824_154748/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_47_50/2026_08_24_evolution_ga_Scaffold_hop/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	2	1	Troglitazone_rediscovery	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260824_154611/runs/spectralmol/seed_2/case_GuacaMol_20260824_154613/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_46_24/2026_08_24_evolution_ga_Troglitazone_rediscovery/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	2	2	Thiothixene_rediscovery	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260824_154608/runs/spectralmol/seed_2/case_GuacaMol_20260824_154608/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_46_11/2026_08_24_evolution_ga_Thiothixene_rediscovery/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	2	3	Aripiprazole_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_3_Aripiprazole_similarity/compare_GuacaMol_20260824_154613/runs/spectralmol/seed_2/case_GuacaMol_20260824_154615/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_46_26/2026_08_24_evolution_ga_Aripiprazole_similarity/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	2	4	Albuterol_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_4_Albuterol_similarity/compare_GuacaMol_20260824_154617/runs/spectralmol/seed_2/case_GuacaMol_20260824_154619/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_46_30/2026_08_24_evolution_ga_Albuterol_similarity/generator_top_molecules.csv	generator-top	256	183	17	100	100
random-matrix	2	5	Mestranol_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_5_Mestranol_similarity/compare_GuacaMol_20260824_154612/runs/spectralmol/seed_2/case_GuacaMol_20260824_154613/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_46_19/2026_08_24_evolution_ga_Mestranol_similarity/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	2	6	C11H24	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_6_C11H24/compare_GuacaMol_20260824_154619/runs/spectralmol/seed_2/case_GuacaMol_20260824_154621/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_46_33/2026_08_24_evolution_ga_C11H24/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	2	7	C9H10N2O2PF2Cl	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260824_154617/runs/spectralmol/seed_2/case_GuacaMol_20260824_154617/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_46_20/2026_08_24_evolution_ga_C9H10N2O2PF2Cl/generator_top_molecules.csv	generator-top	256	197	3	100	100
random-matrix	2	8	Median_molecules_1	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_8_Median_molecules_1/compare_GuacaMol_20260824_154625/runs/spectralmol/seed_2/case_GuacaMol_20260824_154627/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_46_38/2026_08_24_evolution_ga_Median_molecules_1/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	2	9	Median_molecules_2	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_9_Median_molecules_2/compare_GuacaMol_20260824_154626/runs/spectralmol/seed_2/case_GuacaMol_20260824_154628/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_46_40/2026_08_24_evolution_ga_Median_molecules_2/generator_top_molecules.csv	generator-top	256	139	61	100	100
random-matrix	3	0	Celecoxib_rediscovery	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260824_154756/runs/spectralmol/seed_3/case_GuacaMol_20260824_154758/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_48_10/2026_08_24_evolution_ga_Celecoxib_rediscovery/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	3	10	Osimertinib_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_10_Osimertinib_MPO/compare_GuacaMol_20260824_154837/runs/spectralmol/seed_3/case_GuacaMol_20260824_154839/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_48_50/2026_08_24_evolution_ga_Osimertinib_MPO/generator_top_molecules.csv	generator-top	256	169	31	100	100
random-matrix	3	11	Fexofenadine_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_11_Fexofenadine_MPO/compare_GuacaMol_20260824_154837/runs/spectralmol/seed_3/case_GuacaMol_20260824_154839/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_48_50/2026_08_24_evolution_ga_Fexofenadine_MPO/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	3	12	Ranolazine_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_12_Ranolazine_MPO/compare_GuacaMol_20260824_154845/runs/spectralmol/seed_3/case_GuacaMol_20260824_154847/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_48_59/2026_08_24_evolution_ga_Ranolazine_MPO/generator_top_molecules.csv	generator-top	256	32	168	32	32
random-matrix	3	13	Perindopril_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_13_Perindopril_MPO/compare_GuacaMol_20260824_154852/runs/spectralmol/seed_3/case_GuacaMol_20260824_154854/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_49_05/2026_08_24_evolution_ga_Perindopril_MPO/generator_top_molecules.csv	generator-top	256	68	132	68	68
random-matrix	3	14	Amlodipine_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_14_Amlodipine_MPO/compare_GuacaMol_20260824_154855/runs/spectralmol/seed_3/case_GuacaMol_20260824_154858/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_49_13/2026_08_24_evolution_ga_Amlodipine_MPO/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	3	15	Sitagliptin_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_15_Sitagliptin_MPO/compare_GuacaMol_20260824_154907/runs/spectralmol/seed_3/case_GuacaMol_20260824_154908/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_49_10/2026_08_24_evolution_ga_Sitagliptin_MPO/generator_top_molecules.csv	generator-top	256	188	12	100	100
random-matrix	3	16	Zaleplon_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_16_Zaleplon_MPO/compare_GuacaMol_20260824_154915/runs/spectralmol/seed_3/case_GuacaMol_20260824_154917/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_49_27/2026_08_24_evolution_ga_Zaleplon_MPO/generator_top_molecules.csv	generator-top	256	163	37	100	100
random-matrix	3	17	Valsartan_smarts	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_17_Valsartan_smarts/compare_GuacaMol_20260824_154915/runs/spectralmol/seed_3/case_GuacaMol_20260824_154917/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_49_27/2026_08_24_evolution_ga_Valsartan_smarts/generator_top_molecules.csv	generator-top	256	162	38	100	100
random-matrix	3	18	Deco_hop	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_18_Deco_hop/compare_GuacaMol_20260824_154921/runs/spectralmol/seed_3/case_GuacaMol_20260824_154923/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_49_36/2026_08_24_evolution_ga_Deco_hop/generator_top_molecules.csv	generator-top	256	74	126	74	74
random-matrix	3	19	Scaffold_hop	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_19_Scaffold_hop/compare_GuacaMol_20260824_154916/runs/spectralmol/seed_3/case_GuacaMol_20260824_154917/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_49_20/2026_08_24_evolution_ga_Scaffold_hop/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	3	1	Troglitazone_rediscovery	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260824_154756/runs/spectralmol/seed_3/case_GuacaMol_20260824_154758/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_48_10/2026_08_24_evolution_ga_Troglitazone_rediscovery/generator_top_molecules.csv	generator-top	256	199	1	100	100
random-matrix	3	2	Thiothixene_rediscovery	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260824_154754/runs/spectralmol/seed_3/case_GuacaMol_20260824_154755/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_47_58/2026_08_24_evolution_ga_Thiothixene_rediscovery/generator_top_molecules.csv	generator-top	256	200	0	100	100
