condition	seed	task_index	task	best_score	avg_score	evaluated	scores_csv	compare_root
random-matrix	0	19	Scaffold_hop	0.666667	0.3505771788360943	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_0/task_19_Scaffold_hop/compare_GuacaMol_20260824_154423/runs/spectralmol/seed_0/case_GuacaMol_20260824_154425/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_44_38/2026_08_24_evolution_ga_Scaffold_hop/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_0/task_19_Scaffold_hop/compare_GuacaMol_20260824_154423
random-matrix	0	1	Troglitazone_rediscovery	1.0	0.10637764566978301	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_0/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260824_154239/runs/spectralmol/seed_0/case_GuacaMol_20260824_154241/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_42_52/2026_08_24_evolution_ga_Troglitazone_rediscovery/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_0/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260824_154239
random-matrix	0	2	Thiothixene_rediscovery	1.0	0.05724268541953212	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_0/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260824_154234/runs/spectralmol/seed_0/case_GuacaMol_20260824_154234/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_42_37/2026_08_24_evolution_ga_Thiothixene_rediscovery/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_0/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260824_154234
random-matrix	0	3	Aripiprazole_similarity	1.0	0.11089363635708682	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_0/task_3_Aripiprazole_similarity/compare_GuacaMol_20260824_154251/runs/spectralmol/seed_0/case_GuacaMol_20260824_154253/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_43_05/2026_08_24_evolution_ga_Aripiprazole_similarity/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_0/task_3_Aripiprazole_similarity/compare_GuacaMol_20260824_154251
random-matrix	0	4	Albuterol_similarity	0.5714285714285714	0.15548097414185955	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_0/task_4_Albuterol_similarity/compare_GuacaMol_20260824_154247/runs/spectralmol/seed_0/case_GuacaMol_20260824_154248/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_42_50/2026_08_24_evolution_ga_Albuterol_similarity/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_0/task_4_Albuterol_similarity/compare_GuacaMol_20260824_154247
random-matrix	0	5	Mestranol_similarity	1.0	0.0973784891362563	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_0/task_5_Mestranol_similarity/compare_GuacaMol_20260824_154255/runs/spectralmol/seed_0/case_GuacaMol_20260824_154258/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_43_10/2026_08_24_evolution_ga_Mestranol_similarity/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_0/task_5_Mestranol_similarity/compare_GuacaMol_20260824_154255
random-matrix	0	6	C11H24	1.0	0.007806654661102408	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_0/task_6_C11H24/compare_GuacaMol_20260824_154253/runs/spectralmol/seed_0/case_GuacaMol_20260824_154254/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_42_56/2026_08_24_evolution_ga_C11H24/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_0/task_6_C11H24/compare_GuacaMol_20260824_154253
random-matrix	0	7	C9H10N2O2PF2Cl	0.8290291181804004	0.16936776308252302	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_0/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260824_154256/runs/spectralmol/seed_0/case_GuacaMol_20260824_154256/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_42_59/2026_08_24_evolution_ga_C9H10N2O2PF2Cl/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_0/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260824_154256
random-matrix	0	8	Median_molecules_1	0.4067796610169492	0.0886586342875265	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_0/task_8_Median_molecules_1/compare_GuacaMol_20260824_154307/runs/spectralmol/seed_0/case_GuacaMol_20260824_154309/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_43_20/2026_08_24_evolution_ga_Median_molecules_1/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_0/task_8_Median_molecules_1/compare_GuacaMol_20260824_154307
random-matrix	0	9	Median_molecules_2	0.3623715376697393	0.02763004562244513	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_0/task_9_Median_molecules_2/compare_GuacaMol_20260824_154312/runs/spectralmol/seed_0/case_GuacaMol_20260824_154314/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_43_25/2026_08_24_evolution_ga_Median_molecules_2/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_0/task_9_Median_molecules_2/compare_GuacaMol_20260824_154312
random-matrix	1	0	Celecoxib_rediscovery	1.0	0.0971034043179816	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260824_154429/runs/spectralmol/seed_1/case_GuacaMol_20260824_154430/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_44_32/2026_08_24_evolution_ga_Celecoxib_rediscovery/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260824_154429
random-matrix	1	10	Osimertinib_MPO	0.985295672415446	0.14345551500047382	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_10_Osimertinib_MPO/compare_GuacaMol_20260824_154511/runs/spectralmol/seed_1/case_GuacaMol_20260824_154512/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_45_14/2026_08_24_evolution_ga_Osimertinib_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_10_Osimertinib_MPO/compare_GuacaMol_20260824_154511
random-matrix	1	11	Fexofenadine_MPO	1.0	0.04749575364829555	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_11_Fexofenadine_MPO/compare_GuacaMol_20260824_154515/runs/spectralmol/seed_1/case_GuacaMol_20260824_154518/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_45_28/2026_08_24_evolution_ga_Fexofenadine_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_11_Fexofenadine_MPO/compare_GuacaMol_20260824_154515
random-matrix	1	12	Ranolazine_MPO	0.6925677830065992	0.010509085473361858	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_12_Ranolazine_MPO/compare_GuacaMol_20260824_154515/runs/spectralmol/seed_1/case_GuacaMol_20260824_154516/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_45_22/2026_08_24_evolution_ga_Ranolazine_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_12_Ranolazine_MPO/compare_GuacaMol_20260824_154515
random-matrix	1	13	Perindopril_MPO	0.4364357804719847	0.009099560635091564	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_13_Perindopril_MPO/compare_GuacaMol_20260824_154523/runs/spectralmol/seed_1/case_GuacaMol_20260824_154525/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_45_37/2026_08_24_evolution_ga_Perindopril_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_13_Perindopril_MPO/compare_GuacaMol_20260824_154523
random-matrix	1	14	Amlodipine_MPO	0.9045340337332908	0.06852870221675472	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_14_Amlodipine_MPO/compare_GuacaMol_20260824_154520/runs/spectralmol/seed_1/case_GuacaMol_20260824_154520/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_45_23/2026_08_24_evolution_ga_Amlodipine_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_14_Amlodipine_MPO/compare_GuacaMol_20260824_154520
random-matrix	1	15	Sitagliptin_MPO	0.5279453514611046	0.009866008896993938	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_15_Sitagliptin_MPO/compare_GuacaMol_20260824_154525/runs/spectralmol/seed_1/case_GuacaMol_20260824_154527/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_45_38/2026_08_24_evolution_ga_Sitagliptin_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_15_Sitagliptin_MPO/compare_GuacaMol_20260824_154525
random-matrix	1	16	Zaleplon_MPO	0.6936365736837096	0.0585480253064228	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_16_Zaleplon_MPO/compare_GuacaMol_20260824_154537/runs/spectralmol/seed_1/case_GuacaMol_20260824_154539/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_45_51/2026_08_24_evolution_ga_Zaleplon_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_16_Zaleplon_MPO/compare_GuacaMol_20260824_154537
random-matrix	1	17	Valsartan_smarts	0.0139593793552943	2.5758030820705654e-05	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_17_Valsartan_smarts/compare_GuacaMol_20260824_154532/runs/spectralmol/seed_1/case_GuacaMol_20260824_154533/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_45_35/2026_08_24_evolution_ga_Valsartan_smarts/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_17_Valsartan_smarts/compare_GuacaMol_20260824_154532
random-matrix	1	18	Deco_hop	0.6031088988150201	0.4996575336295193	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_18_Deco_hop/compare_GuacaMol_20260824_154550/runs/spectralmol/seed_1/case_GuacaMol_20260824_154552/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_46_03/2026_08_24_evolution_ga_Deco_hop/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_18_Deco_hop/compare_GuacaMol_20260824_154550
random-matrix	1	19	Scaffold_hop	0.666667	0.3412143677491036	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_19_Scaffold_hop/compare_GuacaMol_20260824_154602/runs/spectralmol/seed_1/case_GuacaMol_20260824_154603/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_46_05/2026_08_24_evolution_ga_Scaffold_hop/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_19_Scaffold_hop/compare_GuacaMol_20260824_154602
random-matrix	1	1	Troglitazone_rediscovery	1.0	0.07258282839360686	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260824_154438/runs/spectralmol/seed_1/case_GuacaMol_20260824_154438/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_44_41/2026_08_24_evolution_ga_Troglitazone_rediscovery/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260824_154438
random-matrix	1	2	Thiothixene_rediscovery	1.0	0.08196463950550889	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260824_154449/runs/spectralmol/seed_1/case_GuacaMol_20260824_154451/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_45_02/2026_08_24_evolution_ga_Thiothixene_rediscovery/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260824_154449
random-matrix	1	3	Aripiprazole_similarity	1.0	0.11430027103460927	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_3_Aripiprazole_similarity/compare_GuacaMol_20260824_154444/runs/spectralmol/seed_1/case_GuacaMol_20260824_154444/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_44_47/2026_08_24_evolution_ga_Aripiprazole_similarity/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_3_Aripiprazole_similarity/compare_GuacaMol_20260824_154444
random-matrix	1	4	Albuterol_similarity	0.5245901639344263	0.16862274436818353	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_4_Albuterol_similarity/compare_GuacaMol_20260824_154454/runs/spectralmol/seed_1/case_GuacaMol_20260824_154455/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_44_57/2026_08_24_evolution_ga_Albuterol_similarity/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_4_Albuterol_similarity/compare_GuacaMol_20260824_154454
random-matrix	1	5	Mestranol_similarity	1.0	0.1153276877199116	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_5_Mestranol_similarity/compare_GuacaMol_20260824_154500/runs/spectralmol/seed_1/case_GuacaMol_20260824_154504/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_45_19/2026_08_24_evolution_ga_Mestranol_similarity/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_5_Mestranol_similarity/compare_GuacaMol_20260824_154500
random-matrix	1	6	C11H24	1.0	0.05300062569635841	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_6_C11H24/compare_GuacaMol_20260824_154454/runs/spectralmol/seed_1/case_GuacaMol_20260824_154455/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_44_58/2026_08_24_evolution_ga_C11H24/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_6_C11H24/compare_GuacaMol_20260824_154454
random-matrix	1	7	C9H10N2O2PF2Cl	0.7316156289466418	0.10584803214196029	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260824_154456/runs/spectralmol/seed_1/case_GuacaMol_20260824_154456/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_44_59/2026_08_24_evolution_ga_C9H10N2O2PF2Cl/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260824_154456
random-matrix	1	8	Median_molecules_1	0.3999999999999999	0.05717670529290665	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_8_Median_molecules_1/compare_GuacaMol_20260824_154513/runs/spectralmol/seed_1/case_GuacaMol_20260824_154515/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_45_27/2026_08_24_evolution_ga_Median_molecules_1/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_8_Median_molecules_1/compare_GuacaMol_20260824_154513
random-matrix	1	9	Median_molecules_2	0.3623715376697393	0.02967612032111441	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_9_Median_molecules_2/compare_GuacaMol_20260824_154512/runs/spectralmol/seed_1/case_GuacaMol_20260824_154514/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_45_24/2026_08_24_evolution_ga_Median_molecules_2/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_1/task_9_Median_molecules_2/compare_GuacaMol_20260824_154512
random-matrix	2	0	Celecoxib_rediscovery	1.0	0.057660045529647534	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260824_154602/runs/spectralmol/seed_2/case_GuacaMol_20260824_154603/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_46_05/2026_08_24_evolution_ga_Celecoxib_rediscovery/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260824_154602
random-matrix	2	10	Osimertinib_MPO	0.7588646476479823	0.021503162461526712	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_10_Osimertinib_MPO/compare_GuacaMol_20260824_154625/runs/spectralmol/seed_2/case_GuacaMol_20260824_154628/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_46_39/2026_08_24_evolution_ga_Osimertinib_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_10_Osimertinib_MPO/compare_GuacaMol_20260824_154625
random-matrix	2	11	Fexofenadine_MPO	0.9999369515709692	0.05824694331215149	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_11_Fexofenadine_MPO/compare_GuacaMol_20260824_154658/runs/spectralmol/seed_2/case_GuacaMol_20260824_154700/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_47_12/2026_08_24_evolution_ga_Fexofenadine_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_11_Fexofenadine_MPO/compare_GuacaMol_20260824_154658
random-matrix	2	12	Ranolazine_MPO	0.6925677830065992	0.006812584339570174	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_12_Ranolazine_MPO/compare_GuacaMol_20260824_154706/runs/spectralmol/seed_2/case_GuacaMol_20260824_154708/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_47_20/2026_08_24_evolution_ga_Ranolazine_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_12_Ranolazine_MPO/compare_GuacaMol_20260824_154706
random-matrix	2	13	Perindopril_MPO	0.4096159602595202	0.008171547330582868	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_13_Perindopril_MPO/compare_GuacaMol_20260824_154738/runs/spectralmol/seed_2/case_GuacaMol_20260824_154740/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_47_53/2026_08_24_evolution_ga_Perindopril_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_13_Perindopril_MPO/compare_GuacaMol_20260824_154738
random-matrix	2	14	Amlodipine_MPO	0.8812466991035206	0.05106647820458535	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_14_Amlodipine_MPO/compare_GuacaMol_20260824_154732/runs/spectralmol/seed_2/case_GuacaMol_20260824_154733/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_47_35/2026_08_24_evolution_ga_Amlodipine_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_14_Amlodipine_MPO/compare_GuacaMol_20260824_154732
random-matrix	2	15	Sitagliptin_MPO	0.4875701286609686	0.010932599005249444	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_15_Sitagliptin_MPO/compare_GuacaMol_20260824_154742/runs/spectralmol/seed_2/case_GuacaMol_20260824_154743/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_47_45/2026_08_24_evolution_ga_Sitagliptin_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_15_Sitagliptin_MPO/compare_GuacaMol_20260824_154742
random-matrix	2	16	Zaleplon_MPO	0.6922744859613804	0.012159597494827848	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_16_Zaleplon_MPO/compare_GuacaMol_20260824_154750/runs/spectralmol/seed_2/case_GuacaMol_20260824_154752/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_48_04/2026_08_24_evolution_ga_Zaleplon_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_16_Zaleplon_MPO/compare_GuacaMol_20260824_154750
random-matrix	2	17	Valsartan_smarts	0.0275364183180079	8.871187896681922e-05	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_17_Valsartan_smarts/compare_GuacaMol_20260824_154747/runs/spectralmol/seed_2/case_GuacaMol_20260824_154747/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_47_50/2026_08_24_evolution_ga_Valsartan_smarts/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_17_Valsartan_smarts/compare_GuacaMol_20260824_154747
random-matrix	2	18	Deco_hop	0.59375025	0.4969608332100706	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_18_Deco_hop/compare_GuacaMol_20260824_154747/runs/spectralmol/seed_2/case_GuacaMol_20260824_154748/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_47_50/2026_08_24_evolution_ga_Deco_hop/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_18_Deco_hop/compare_GuacaMol_20260824_154747
random-matrix	2	19	Scaffold_hop	0.666667	0.3452864587166992	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_19_Scaffold_hop/compare_GuacaMol_20260824_154747/runs/spectralmol/seed_2/case_GuacaMol_20260824_154748/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_47_50/2026_08_24_evolution_ga_Scaffold_hop/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_19_Scaffold_hop/compare_GuacaMol_20260824_154747
random-matrix	2	1	Troglitazone_rediscovery	1.0	0.10781148332246898	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260824_154611/runs/spectralmol/seed_2/case_GuacaMol_20260824_154613/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_46_24/2026_08_24_evolution_ga_Troglitazone_rediscovery/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260824_154611
random-matrix	2	2	Thiothixene_rediscovery	1.0	0.08825910174110527	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260824_154608/runs/spectralmol/seed_2/case_GuacaMol_20260824_154608/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_46_11/2026_08_24_evolution_ga_Thiothixene_rediscovery/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260824_154608
random-matrix	2	3	Aripiprazole_similarity	1.0	0.10301187507229041	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_3_Aripiprazole_similarity/compare_GuacaMol_20260824_154613/runs/spectralmol/seed_2/case_GuacaMol_20260824_154615/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_46_26/2026_08_24_evolution_ga_Aripiprazole_similarity/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_3_Aripiprazole_similarity/compare_GuacaMol_20260824_154613
random-matrix	2	4	Albuterol_similarity	0.4615384615384615	0.15983602391361984	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_4_Albuterol_similarity/compare_GuacaMol_20260824_154617/runs/spectralmol/seed_2/case_GuacaMol_20260824_154619/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_46_30/2026_08_24_evolution_ga_Albuterol_similarity/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_4_Albuterol_similarity/compare_GuacaMol_20260824_154617
