seed	budget	strategy	population_stage	rank_by_scalar	smiles	scaffold	scalar_objective	docking_raw	qed	sa	molwt	decode_reason	macro_count	source_file	is_f1	crowding_distance
0	1000	theta_nsga2_multiobjective_final_population	final	125	COc1ccc(NCc2ccc(C)cc2)cc1	c1ccc(CNc2ccccc2)cc1	0.687313437461853	-7.5	0.8610310132567585	1.360192170537573	227.30700000000002	SEED_ENCODED	0	PORTABLE_USER_ROOT/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed0/runs/budget_1000/seed_0/theta_nsga2_multiobjective/snapshots/final_population.csv	1	0.18116400579850514
0	1000	theta_nsga2_multiobjective_final_population	final	131	COc1ccccc1C(=O)Nc1ccc(Cl)cc1	O=C(Nc1ccccc1)c1ccccc1	0.6863586902618408	-6.9	0.9167564433304107	1.3333819418290194	261.70799999999997	SEED_ENCODED	0	PORTABLE_USER_ROOT/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed0/runs/budget_1000/seed_0/theta_nsga2_multiobjective/snapshots/final_population.csv	1	0.08627531722427367
0	1000	theta_nsga2_multiobjective_final_population	final	134	COc1ccc(NC(=O)c2ccc(Br)cc2)cc1	O=C(Nc1ccccc1)c1ccccc1	0.6861039996147156	-6.7	0.9385185606101041	1.3350000413765297	306.159	SEED_ENCODED	0	PORTABLE_USER_ROOT/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed0/runs/budget_1000/seed_0/theta_nsga2_multiobjective/snapshots/final_population.csv	1	0.08890839862457657
0	1000	theta_nsga2_multiobjective_final_population	final	177	COc1ccc(NC(=O)c2cccc(OC)c2)cc1	O=C(Nc1ccccc1)c1ccccc1	0.6777634620666504	-6.6	0.9156095373023166	1.33206945634503	257.289	SEED_ENCODED	0	PORTABLE_USER_ROOT/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed0/runs/budget_1000/seed_0/theta_nsga2_multiobjective/snapshots/final_population.csv	1	inf
1	1000	theta_nsga2_multiobjective_final_population	final	1	Nc1ncccc1CCc1ccc(C(F)(F)F)cc1	c1ccc(CCc2cccnc2)cc1	0.7387243509292603	-9.9	0.923460471545024	1.9748370422182777	266.26599999999996	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	PORTABLE_USER_ROOT/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/snapshots/final_population.csv	1	0.0735836842841244
1	1000	theta_nsga2_multiobjective_final_population	final	3	Cc1cccc(NC(=O)COc2ccc(C(F)(F)F)cc2)c1	O=C(COc1ccccc1)Nc1ccccc1	0.726828396320343	-8.8	0.9257022096836768	1.6652068376407279	309.287	SEED_ENCODED	0	PORTABLE_USER_ROOT/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/snapshots/final_population.csv	1	0.01809564865640889
1	1000	theta_nsga2_multiobjective_final_population	final	11	Cc1ccc(CC(=O)NCc2cccc(C(N)=O)c2)cc1	O=C(Cc1ccccc1)NCc1ccccc1	0.7227712869644165	-9.1	0.8794914579297713	1.6295239333396019	282.343	SEED_ENCODED	0	PORTABLE_USER_ROOT/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/snapshots/final_population.csv	1	0.22560557974395468
1	1000	theta_nsga2_multiobjective_final_population	final	17	COc1ccccc1CNC(=O)c1ccc(C(C)C)cc1	O=C(NCc1ccccc1)c1ccccc1	0.7188462615013123	-8.5	0.9072590876121793	1.548699943769849	283.371	SEED_ENCODED	0	PORTABLE_USER_ROOT/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/snapshots/final_population.csv	1	0.05313211964377622
1	1000	theta_nsga2_multiobjective_final_population	final	26	O=C(NCc1ccccc1F)c1ccc(F)cc1	O=C(NCc1ccccc1)c1ccccc1	0.7145977020263672	-8.4	0.8873297201044258	1.4429240232769835	247.24399999999997	SEED_ENCODED	0	PORTABLE_USER_ROOT/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/snapshots/final_population.csv	1	0.02073150295192574
1	1000	theta_nsga2_multiobjective_final_population	final	33	COc1ccccc1NC(=O)Cc1cccc(C(F)(F)F)c1	O=C(Cc1ccccc1)Nc1ccccc1	0.7124668955802917	-8.2	0.9300936683938529	1.6871541264175267	309.287	SEED_ENCODED	0	PORTABLE_USER_ROOT/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/snapshots/final_population.csv	1	0.039224486052901075
1	1000	theta_nsga2_multiobjective_final_population	final	41	Cc1ccc(NS(=O)(=O)c2ccccc2Cl)cc1F	O=S(=O)(Nc1ccccc1)c1ccccc1	0.7109662294387817	-8.1	0.9412033657392525	1.7362075234061738	299.754	SEED_ENCODED	0	PORTABLE_USER_ROOT/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/snapshots/final_population.csv	1	0.0478091896735415
1	1000	theta_nsga2_multiobjective_final_population	final	83	O=C(Cc1ccc(F)cc1)Nc1ccccc1	O=C(Cc1ccccc1)Nc1ccccc1	0.6993615627288818	-7.9	0.8607932417381152	1.2988282772879653	229.25400000000002	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	1	PORTABLE_USER_ROOT/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/snapshots/final_population.csv	1	0.15146814856022184
1	1000	theta_nsga2_multiobjective_final_population	final	135	CCNC(=O)c1cccc2c1CCN2C(=O)c1ccc(F)cc1	O=C(c1ccccc1)N1CCc2ccccc21	0.6867609024047852	-7.5	0.9472197198370976	2.000973619127681	312.34399999999994	SEED_ENCODED	0	PORTABLE_USER_ROOT/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/snapshots/final_population.csv	1	0.04962187306015062
1	1000	theta_nsga2_multiobjective_final_population	final	143	COc1ccccc1NC(=O)c1ccc(F)cc1	O=C(Nc1ccccc1)c1ccccc1	0.685766339302063	-7.0	0.9019419607683181	1.3201303581186128	245.253	SEED_ENCODED	0	PORTABLE_USER_ROOT/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/snapshots/final_population.csv	1	0.10200589707790784
2	1000	theta_nsga2_multiobjective_final_population	final	1	NC(=O)c1ccccc1CCc1ccc(C(F)(F)F)cc1	c1ccc(CCc2ccccc2)cc1	0.7458948493003845	-10.0	0.9194237603137451	1.8282666973552466	293.28799999999995	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	PORTABLE_USER_ROOT/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed2/runs/budget_1000/seed_2/theta_nsga2_multiobjective/snapshots/final_population.csv	1	0.043346512091958854
